Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,GEO Accession
SRR13884709,37455950,5179318689,138,786,SRX10264858,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398487,SAMN18205348,simple,9606,Homo sapiens,GSM5140432,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC_21_RNAseq,Cell line:A549,A549,GSM5140432
SRR13884710,38076884,5262769218,138,803,SRX10264859,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398486,SAMN18205347,simple,9606,Homo sapiens,GSM5140433,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC_22_RNAseq,Cell line:A549,A549,GSM5140433
SRR13884711,25766039,3632563894,140,690,SRX10264860,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398488,SAMN18205382,simple,9606,Homo sapiens,GSM5140434,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC1_RNAseq,Cell line:A549,A549,GSM5140434
SRR13884576,58665986,1881481886,32,908,SRX10264861,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398489,SAMN18205132,simple,9606,Homo sapiens,GSM5140299,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS4Y.Riboseq,Cell line:A549,A549,GSM5140299
SRR13884577,87289287,2807269417,32,1239,SRX10264862,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398491,SAMN18205131,simple,9606,Homo sapiens,GSM5140300,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS5.Riboseq,Cell line:A549,A549,GSM5140300
SRR13884578,76313065,2447602303,32,1090,SRX10264863,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398490,SAMN18205130,simple,9606,Homo sapiens,GSM5140301,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS6.Riboseq,Cell line:A549,A549,GSM5140301
SRR13884579,68735516,2062701339,30,664,SRX10264864,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398492,SAMN18205129,simple,9606,Homo sapiens,GSM5140302,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS7_13_1.Riboseq,Cell line:A549,A549,GSM5140302
SRR13884580,29391361,883066501,30,278,SRX10264865,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398493,SAMN18205128,simple,9606,Homo sapiens,GSM5140303,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS7_13_2.Riboseq,Cell line:A549,A549,GSM5140303
SRR13884581,48539121,1455217564,29,505,SRX10264866,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398495,SAMN18205126,simple,9606,Homo sapiens,GSM5140304,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS8_14_1.Riboseq,Cell line:A549,A549,GSM5140304
SRR13884582,33062967,994398320,30,336,SRX10264867,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398494,SAMN18205125,simple,9606,Homo sapiens,GSM5140305,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS8_14_2.Riboseq,Cell line:A549,A549,GSM5140305
SRR13884583,66490890,1984092054,29,762,SRX10264868,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398496,SAMN18205124,simple,9606,Homo sapiens,GSM5140306,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS9_2_1.Riboseq,Cell line:A549,A549,GSM5140306
SRR13884712,24778751,3502437015,141,664,SRX10264869,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398497,SAMN18205381,simple,9606,Homo sapiens,GSM5140435,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC3_RNAseq,Cell line:A549,A549,GSM5140435
SRR13884713,28805488,4049492715,140,766,SRX10264870,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398498,SAMN18205380,simple,9606,Homo sapiens,GSM5140436,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC5_RNAseq,Cell line:A549,A549,GSM5140436
SRR13884714,23518064,3337663654,141,647,SRX10264871,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398500,SAMN18205379,simple,9606,Homo sapiens,GSM5140437,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC7_RNAseq,Cell line:A549,A549,GSM5140437
SRR13884715,26512954,3764354483,141,723,SRX10264872,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398499,SAMN18205378,simple,9606,Homo sapiens,GSM5140438,GEO,SRA1203922,07,2021,Luan,Cell line:A549,NC9_RNAseq,Cell line:A549,A549,GSM5140438
SRR13884688,41721621,5796293242,138,870,SRX10264873,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398502,SAMN18205103,simple,9606,Homo sapiens,GSM5140411,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS16_1_RNAseq,Cell line:A549,A549,GSM5140411
SRR13884689,22531945,3167419518,140,619,SRX10264874,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398501,SAMN18205102,simple,9606,Homo sapiens,GSM5140412,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS16_2_RNAseq,Cell line:A549,A549,GSM5140412
SRR13884690,47234213,6487118534,137,1233,SRX10264875,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398503,SAMN18205101,simple,9606,Homo sapiens,GSM5140413,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS17_4_1_RNAseq,Cell line:A549,A549,GSM5140413
SRR13884691,42474169,5853158581,137,1104,SRX10264876,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398504,SAMN18205100,simple,9606,Homo sapiens,GSM5140414,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS17_4_2_RNAseq,Cell line:A549,A549,GSM5140414
SRR13884692,25913260,3652619808,140,701,SRX10264877,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398505,SAMN18205099,simple,9606,Homo sapiens,GSM5140415,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS18_RNAseq,Cell line:A549,A549,GSM5140415
SRR13884693,24662111,3449878248,139,661,SRX10264878,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398506,SAMN18205208,simple,9606,Homo sapiens,GSM5140416,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS19_RNAseq,Cell line:A549,A549,GSM5140416
SRR13884694,27894745,3936049518,141,753,SRX10264879,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398507,SAMN18205207,simple,9606,Homo sapiens,GSM5140417,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS21_RNAseq,Cell line:A549,A549,GSM5140417
SRR13884695,23189938,3278768338,141,627,SRX10264880,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398508,SAMN18205206,simple,9606,Homo sapiens,GSM5140418,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS23_RNAseq,Cell line:A549,A549,GSM5140418
SRR13884520,132605797,4241003309,31,1845,SRX10264881,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398509,SAMN18205342,simple,9606,Homo sapiens,GSM5140243,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL10.Riboseq,Cell line:A549,A549,GSM5140243
SRR13884521,41158664,1282097305,31,669,SRX10264882,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398513,SAMN18205340,simple,9606,Homo sapiens,GSM5140244,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL10A.Riboseq,Cell line:A549,A549,GSM5140244
SRR13884522,52745433,1641382098,31,845,SRX10264883,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398512,SAMN18205339,simple,9606,Homo sapiens,GSM5140245,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL11.Riboseq,Cell line:A549,A549,GSM5140245
SRR13884523,95481497,2988515523,31,1268,SRX10264884,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398511,SAMN18205337,simple,9606,Homo sapiens,GSM5140246,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL12.Riboseq,Cell line:A549,A549,GSM5140246
SRR13884524,66451448,2114113689,31,1012,SRX10264885,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398510,SAMN18205335,simple,9606,Homo sapiens,GSM5140247,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL13.Riboseq,Cell line:A549,A549,GSM5140247
SRR13884525,94817146,3024757238,31,1529,SRX10264886,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398514,SAMN18205333,simple,9606,Homo sapiens,GSM5140248,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL13A.Riboseq,Cell line:A549,A549,GSM5140248
SRR13884526,99899819,3131056220,31,1457,SRX10264887,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398515,SAMN18205332,simple,9606,Homo sapiens,GSM5140249,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL14.Riboseq,Cell line:A549,A549,GSM5140249
SRR13884527,67112558,2054106134,30,652,SRX10264888,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398517,SAMN18205331,simple,9606,Homo sapiens,GSM5140250,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL15_7_1.Riboseq,Cell line:A549,A549,GSM5140250
SRR13884552,76495170,2437247741,31,1348,SRX10264889,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398516,SAMN18205151,simple,9606,Homo sapiens,GSM5140275,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL37.Riboseq,Cell line:A549,A549,GSM5140275
SRR13884553,76259271,2376743339,31,1723,SRX10264890,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398518,SAMN18205150,simple,9606,Homo sapiens,GSM5140276,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL37A.Riboseq,Cell line:A549,A549,GSM5140276
SRR13884554,86987199,2742674664,31,1631,SRX10264891,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398520,SAMN18205149,simple,9606,Homo sapiens,GSM5140277,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL38.Riboseq,Cell line:A549,A549,GSM5140277
SRR13884555,69056576,2137821080,30,1246,SRX10264892,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398519,SAMN18205148,simple,9606,Homo sapiens,GSM5140278,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL39.Riboseq,Cell line:A549,A549,GSM5140278
SRR13884556,70701693,2227616448,31,1195,SRX10264893,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398521,SAMN18205173,simple,9606,Homo sapiens,GSM5140279,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL41.Riboseq,Cell line:A549,A549,GSM5140279
SRR13884557,75817778,2319258086,30,766,SRX10264894,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398523,SAMN18205172,simple,9606,Homo sapiens,GSM5140280,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC_11_1.Riboseq,Cell line:A549,A549,GSM5140280
SRR13884558,59835386,1814395983,30,543,SRX10264895,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398524,SAMN18205171,simple,9606,Homo sapiens,GSM5140281,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC_11_2.Riboseq,Cell line:A549,A549,GSM5140281
SRR13884559,88128866,2664379284,30,873,SRX10264896,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398522,SAMN18205170,simple,9606,Homo sapiens,GSM5140282,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siNC_20_1.Riboseq,Cell line:A549,A549,GSM5140282
SRR13884648,25830988,3654581608,141,683,SRX10264897,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398525,SAMN18205296,simple,9606,Homo sapiens,GSM5140371,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL32_RNAseq,Cell line:A549,A549,GSM5140371
SRR13884649,24089745,3398444495,141,639,SRX10264898,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398526,SAMN18205294,simple,9606,Homo sapiens,GSM5140372,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL34_RNAseq,Cell line:A549,A549,GSM5140372
SRR13884650,38251171,5215037453,136,809,SRX10264899,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398527,SAMN18205292,simple,9606,Homo sapiens,GSM5140373,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL35_RNAseq,Cell line:A549,A549,GSM5140373
SRR13884651,22947776,3260271935,142,623,SRX10264900,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398528,SAMN18205290,simple,9606,Homo sapiens,GSM5140374,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL35A_RNAseq,Cell line:A549,A549,GSM5140374
SRR13884652,29225888,4120434201,140,768,SRX10264901,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398529,SAMN18205288,simple,9606,Homo sapiens,GSM5140375,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL36_RNAseq,Cell line:A549,A549,GSM5140375
SRR13884653,44768213,6200532980,138,944,SRX10264902,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398530,SAMN18205287,simple,9606,Homo sapiens,GSM5140376,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL36A_RNAseq,Cell line:A549,A549,GSM5140376
SRR13884654,25073723,3520296302,140,678,SRX10264903,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398532,SAMN18205284,simple,9606,Homo sapiens,GSM5140377,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL37_RNAseq,Cell line:A549,A549,GSM5140377
SRR13884655,28154671,3903602581,138,754,SRX10264904,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398531,SAMN18205282,simple,9606,Homo sapiens,GSM5140378,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siL37A_RNAseq,Cell line:A549,A549,GSM5140378
SRR13884584,79917441,2338468538,29,1065,SRX10264905,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398533,SAMN18205123,simple,9606,Homo sapiens,GSM5140307,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS9_2_2.Riboseq,Cell line:A549,A549,GSM5140307
SRR13884585,54075925,1639358861,30,536,SRX10264906,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398534,SAMN18205122,simple,9606,Homo sapiens,GSM5140308,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS10_15_1.Riboseq,Cell line:A549,A549,GSM5140308
SRR13884586,79433045,2406128183,30,775,SRX10264907,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398535,SAMN18205121,simple,9606,Homo sapiens,GSM5140309,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS10_15_2.Riboseq,Cell line:A549,A549,GSM5140309
SRR13884587,43133147,1301873830,30,439,SRX10264908,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398536,SAMN18205120,simple,9606,Homo sapiens,GSM5140310,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS11_16_1.Riboseq,Cell line:A549,A549,GSM5140310
SRR13884588,39022241,1180419706,30,386,SRX10264909,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398537,SAMN18205113,simple,9606,Homo sapiens,GSM5140311,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS11_16_2.Riboseq,Cell line:A549,A549,GSM5140311
SRR13884589,88829865,2714405487,30,975,SRX10264910,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398538,SAMN18205142,simple,9606,Homo sapiens,GSM5140312,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS12_3_1.Riboseq,Cell line:A549,A549,GSM5140312
SRR13884590,35650040,1076157483,30,380,SRX10264911,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398539,SAMN18205141,simple,9606,Homo sapiens,GSM5140313,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS12_3_2.Riboseq,Cell line:A549,A549,GSM5140313
SRR13884591,69696576,2228992868,31,973,SRX10264912,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398540,SAMN18205140,simple,9606,Homo sapiens,GSM5140314,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS13.Riboseq,Cell line:A549,A549,GSM5140314
SRR13884672,48726550,6797964219,139,1097,SRX10264913,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398541,SAMN18205084,simple,9606,Homo sapiens,GSM5140395,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS8_14_1_RNAseq,Cell line:A549,A549,GSM5140395
SRR13884673,53289935,7424012345,139,1195,SRX10264914,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398542,SAMN18205083,simple,9606,Homo sapiens,GSM5140396,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS8_14_2.RNAseq,Cell line:A549,A549,GSM5140396
SRR13884674,51848655,7126723786,137,1183,SRX10264915,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398543,SAMN18205082,simple,9606,Homo sapiens,GSM5140397,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS9_2_1_RNAseq,Cell line:A549,A549,GSM5140397
SRR13884675,47004940,6505336252,138,1235,SRX10264916,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398544,SAMN18205081,simple,9606,Homo sapiens,GSM5140398,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS9_2_2_RNAseq,Cell line:A549,A549,GSM5140398
SRR13884676,49793248,6877346462,138,1122,SRX10264917,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398546,SAMN18205080,simple,9606,Homo sapiens,GSM5140399,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS10_15_1_RNAseq,Cell line:A549,A549,GSM5140399
SRR13884677,50486853,7007878357,138,1171,SRX10264918,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398549,SAMN18205079,simple,9606,Homo sapiens,GSM5140400,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS10_15_2_RNAseq,Cell line:A549,A549,GSM5140400
SRR13884678,53948432,7516592589,139,1235,SRX10264919,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398551,SAMN18205078,simple,9606,Homo sapiens,GSM5140401,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS11_16_1_RNAseq,Cell line:A549,A549,GSM5140401
SRR13884679,48643019,6719123255,138,1118,SRX10264920,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP309704,PRJNA707431,35137207,"",SRS8398550,SAMN18205112,simple,9606,Homo sapiens,GSM5140402,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS11_16_2_RNAseq,Cell line:A549,A549,GSM5140402
SRR13884592,68974934,2194090574,31,957,SRX10264921,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398552,SAMN18205147,simple,9606,Homo sapiens,GSM5140315,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS14.Riboseq,Cell line:A549,A549,GSM5140315
SRR13884593,77622596,2355144864,30,772,SRX10264922,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398553,SAMN18205146,simple,9606,Homo sapiens,GSM5140316,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15_18_1.Riboseq,Cell line:A549,A549,GSM5140316
SRR13884594,59858743,1826081067,30,589,SRX10264923,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398554,SAMN18205145,simple,9606,Homo sapiens,GSM5140317,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15_18_2.Riboseq,Cell line:A549,A549,GSM5140317
SRR13884595,92805221,2783003348,29,893,SRX10264924,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398555,SAMN18205144,simple,9606,Homo sapiens,GSM5140318,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15A_19_1.Riboseq,Cell line:A549,A549,GSM5140318
SRR13884596,58569814,1751267963,29,531,SRX10264925,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398556,SAMN18205143,simple,9606,Homo sapiens,GSM5140319,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS15A_19_2.Riboseq,Cell line:A549,A549,GSM5140319
SRR13884597,82893355,2664977110,32,1219,SRX10264926,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398557,SAMN18205139,simple,9606,Homo sapiens,GSM5140320,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS16_1.Riboseq,Cell line:A549,A549,GSM5140320
SRR13884598,51690520,1595910634,30,834,SRX10264927,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309704,PRJNA707431,35137207,"",SRS8398558,SAMN18205213,simple,9606,Homo sapiens,GSM5140321,GEO,SRA1203922,07,2021,Luan,Cell line:A549,siS16_2.Riboseq,Cell line:A549,A549,GSM5140321
