Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell type,treatment,GEO Accession
SRR12244870,13749377,687468850,50,342,SRX8753025,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025071,SAMN15565973,simple,10090,Mus musculus,GSM4675853,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX14-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to EV,GSM4675857
SRR12244871,11183911,559195550,50,370,SRX8753026,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025072,SAMN15565972,simple,10090,Mus musculus,GSM4675854,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX20-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to EV,GSM4675858
SRR12244872,11302935,565146750,50,374,SRX8753026,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025072,SAMN15565972,simple,10090,Mus musculus,GSM4675854,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX20-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461+EV,GSM4675859
SRR12244873,14824337,741216850,50,366,SRX8753027,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025073,SAMN15565971,simple,10090,Mus musculus,GSM4675855,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX39-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461+EV,GSM4675860
SRR12244874,14960678,748033900,50,370,SRX8753027,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025073,SAMN15565971,simple,10090,Mus musculus,GSM4675855,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX39-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461+EV,GSM4675861
SRR12244875,12037407,601870350,50,399,SRX8753028,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025074,SAMN15565970,simple,10090,Mus musculus,GSM4675856,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV4-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,drug-naive,GSM4675862
SRR12244876,12112623,605631150,50,401,SRX8753028,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025074,SAMN15565970,simple,10090,Mus musculus,GSM4675856,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV4-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,drug-naive,GSM4675863
SRR12244877,14886129,744306450,50,375,SRX8753029,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025075,SAMN15565967,simple,10090,Mus musculus,GSM4675857,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV12-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,drug-naive,GSM4675864
SRR12244878,15037584,751879200,50,379,SRX8753029,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025075,SAMN15565967,simple,10090,Mus musculus,GSM4675857,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV12-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461,GSM4675865
SRR12244879,10740990,537049500,50,356,SRX8753030,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025076,SAMN15566013,simple,10090,Mus musculus,GSM4675858,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV26-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461,GSM4675866
SRR12244880,10814149,540707450,50,358,SRX8753030,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025076,SAMN15566013,simple,10090,Mus musculus,GSM4675858,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV26-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461,GSM4675867
SRR12244881,14408091,720404550,50,357,SRX8753031,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025077,SAMN15566012,simple,10090,Mus musculus,GSM4675859,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB8-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to EV,GSM4675868
SRR12244882,14551334,727566700,50,361,SRX8753031,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025077,SAMN15566012,simple,10090,Mus musculus,GSM4675859,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB8-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to EV,GSM4675869
SRR12244883,14708945,735447250,50,364,SRX8753032,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025078,SAMN15566011,simple,10090,Mus musculus,GSM4675860,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB9-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to EV,GSM4675870
SRR12244884,14836046,741802300,50,367,SRX8753032,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025078,SAMN15566011,simple,10090,Mus musculus,GSM4675860,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB9-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461+EV,GSM4675871
SRR12244885,12339324,616966200,50,407,SRX8753033,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025079,SAMN15566010,simple,10090,Mus musculus,GSM4675861,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB31-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461+EV,GSM4675872
SRR12244886,12405307,620265350,50,409,SRX8753033,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025079,SAMN15566010,simple,10090,Mus musculus,GSM4675861,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB31-Input,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #107,Resistant to CX5461+EV,GSM4675873
SRR12244887,14077578,703878900,50,348,SRX8753034,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025080,SAMN15565969,simple,10090,Mus musculus,GSM4675862,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl6-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675802
SRR12244888,14112663,705633150,50,349,SRX8753034,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025080,SAMN15565969,simple,10090,Mus musculus,GSM4675862,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl6-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675803
SRR12244889,12142403,607120150,50,403,SRX8753035,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025081,SAMN15565968,simple,10090,Mus musculus,GSM4675863,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl33-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675804
SRR12244890,12241021,612051050,50,406,SRX8753035,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025081,SAMN15565968,simple,10090,Mus musculus,GSM4675863,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl33-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675805
SRR12244891,12030354,601517700,50,398,SRX8753036,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025082,SAMN15566009,simple,10090,Mus musculus,GSM4675864,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl38-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675806
SRR12244892,12146645,607332250,50,401,SRX8753036,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025082,SAMN15566009,simple,10090,Mus musculus,GSM4675864,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - Ctrl38-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to Vehicle/Vehicle,GSM4675807
SRR12244893,16949788,847489400,50,440,SRX8753037,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025083,SAMN15566008,simple,10090,Mus musculus,GSM4675865,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX14-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675808
SRR12244894,16782000,839100000,50,434,SRX8753037,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025083,SAMN15566008,simple,10090,Mus musculus,GSM4675865,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX14-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675809
SRR12244895,14205536,710276800,50,350,SRX8753038,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025084,SAMN15566007,simple,10090,Mus musculus,GSM4675866,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX20-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675810
SRR12244896,14254013,712700650,50,352,SRX8753038,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025084,SAMN15566007,simple,10090,Mus musculus,GSM4675866,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX20-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675811
SRR12244897,19360935,968046750,50,503,SRX8753039,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025085,SAMN15566006,simple,10090,Mus musculus,GSM4675867,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX39-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675812
SRR12244898,19201967,960098350,50,497,SRX8753039,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025085,SAMN15566006,simple,10090,Mus musculus,GSM4675867,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CX39-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461,GSM4675813
SRR12244899,12255232,612761600,50,405,SRX8753040,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025086,SAMN15566005,simple,10090,Mus musculus,GSM4675868,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV4-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675814
SRR12244900,12326089,616304450,50,407,SRX8753040,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025086,SAMN15566005,simple,10090,Mus musculus,GSM4675868,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV4-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675815
SRR12244901,15409433,770471650,50,380,SRX8753041,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025087,SAMN15566004,simple,10090,Mus musculus,GSM4675869,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV12-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675816
SRR12244902,15512375,775618750,50,383,SRX8753041,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025087,SAMN15566004,simple,10090,Mus musculus,GSM4675869,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV12-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675817
SRR12244903,12523035,626151750,50,414,SRX8753042,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025088,SAMN15566003,simple,10090,Mus musculus,GSM4675870,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV26-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675818
SRR12244904,12600096,630004800,50,416,SRX8753042,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025088,SAMN15566003,simple,10090,Mus musculus,GSM4675870,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - EV26-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to EV,GSM4675819
SRR12244905,12325240,616262000,50,409,SRX8753043,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025089,SAMN15566002,simple,10090,Mus musculus,GSM4675871,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB8-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675820
SRR12244906,12449353,622467650,50,412,SRX8753043,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025089,SAMN15566002,simple,10090,Mus musculus,GSM4675871,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB8-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675821
SRR12244907,14805370,740268500,50,368,SRX8753044,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025090,SAMN15566001,simple,10090,Mus musculus,GSM4675872,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB9-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675822
SRR12244908,14892815,744640750,50,371,SRX8753044,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025090,SAMN15566001,simple,10090,Mus musculus,GSM4675872,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB9-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675823
SRR12244909,12839738,641986900,50,317,SRX8753045,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025091,SAMN15566000,simple,10090,Mus musculus,GSM4675873,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB31-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675824
SRR12244910,12908097,645404850,50,319,SRX8753045,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP272308,PRJNA646784,1,"",SRS7025091,SAMN15566000,simple,10090,Mus musculus,GSM4675873,GEO,SRA1099988,07,2020,Makar,Eμ-Myc B-lymphoma cells,Resistant - CMB31-Poly,Eμ-Myc B-lymphoma cells,MSCV Gfp; clone #4242,Acute treatment to CX5461+EV,GSM4675825
