Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell type,GEO Accession
SRR7107356,5201101,358875969,59,136,SRX4035638,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253921,SAMN09045424,simple,9606,Homo sapiens,GSM3130439,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130437
SRR7107357,6071594,418939986,59,158,SRX4035638,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253921,SAMN09045424,simple,9606,Homo sapiens,GSM3130439,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130438
SRR7107358,5798165,400073385,59,151,SRX4035638,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253921,SAMN09045424,simple,9606,Homo sapiens,GSM3130439,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130439
SRR7107359,13906921,959577549,59,317,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130440
SRR7107360,13597181,938205489,59,312,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130441
SRR7107361,17989767,1241293923,59,411,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130442
SRR7107362,16613866,1146356754,59,379,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 100,000 member designed 5'' UTR library",HEK293T,GSM3130443
SRR7107363,13749214,948695766,59,314,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,eGFP Variable Length 5' UTRs,HEK293T,GSM4084997
SRR7107364,14592495,1006882155,59,332,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130435
SRR7107365,10999052,758934588,59,250,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130436
SRR7107366,12633567,871716123,59,288,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130437
SRR7107367,13033614,899319366,59,298,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130438
SRR7107368,12864110,887623590,59,292,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130439
SRR7107369,15741887,1086190203,59,360,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130440
SRR7107370,17063822,1177403718,59,388,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130441
SRR7107371,13295505,917389845,59,302,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130442
SRR7107372,19987088,1379109072,59,458,SRX4035639,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253922,SAMN09045423,simple,9606,Homo sapiens,GSM3130440,GEO,SRA699422,05,2018,Sample,"eGFP 300,000 member 5'' UTR library",egfp_m1pseudo_2,"eGFP 100,000 member designed 5'' UTR library",HEK293T,GSM3130443
SRR7107373,33369191,2569427707,67,1026,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,eGFP Variable Length 5' UTRs,HEK293T,GSM4084997
SRR7107374,24671438,1899700726,67,760,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130435
SRR7107375,24775098,1907682546,67,763,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130436
SRR7107376,27578628,2123554356,67,848,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130437
SRR7107377,27990236,2155248172,67,860,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130438
SRR7107378,26425669,2034776513,67,814,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130439
SRR7107379,31757846,2445354142,67,977,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130440
SRR7107380,31765506,2445943962,67,979,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130441
SRR7107381,30542427,2351766879,67,940,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130442
SRR7107382,24402540,1878995580,67,753,SRX4035640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253923,SAMN09045422,simple,9606,Homo sapiens,GSM3130441,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_1,"eGFP 100,000 member designed 5'' UTR library",HEK293T,GSM3130443
SRR7107383,57177074,4357854751,66,1721,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,eGFP Variable Length 5' UTRs,HEK293T,GSM4084997
SRR7107384,62430603,4755586636,66,1874,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130435
SRR7107385,68420076,5210254915,66,2053,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130436
SRR7107386,63269103,4820770886,66,1896,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130437
SRR7107387,53859829,4109637764,66,1613,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130438
SRR7107388,65816770,5014665916,66,1976,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130439
SRR7107389,56666298,4316732912,66,1703,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130440
SRR7107390,71469696,5456093112,66,2137,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130441
SRR7107391,32167995,2435341949,65,961,SRX4035641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253924,SAMN09045421,simple,9606,Homo sapiens,GSM3130442,GEO,SRA699422,05,2018,Sample,"mCherry 200,000 member 5'' UTR library",mcherry_unmod_2,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130442
SRR7107392,15956280,1100983320,59,394,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 100,000 member designed 5'' UTR library",HEK293T,GSM3130443
SRR7107393,21405760,1476997440,59,530,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,eGFP Variable Length 5' UTRs,HEK293T,GSM4084997
SRR7107394,23520695,1622927955,59,582,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130435
SRR7107395,17253537,1190494053,59,426,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130436
SRR7107396,20919413,1443439497,,514,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130437
SRR7107397,21789253,1503458457,59,535,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130438
SRR7107398,19430761,1340722509,59,476,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130439
SRR7107399,17249683,1190228127,59,424,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130440
SRR7107400,16829877,1161261513,59,415,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130441
SRR7107401,22697563,1566131847,59,557,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130442
SRR7107402,20009581,1380661089,59,495,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 100,000 member designed 5'' UTR library",HEK293T,GSM3130443
SRR7107403,17239788,1189545372,59,429,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,eGFP Variable Length 5' UTRs,HEK293T,GSM4084997
SRR7107404,19104569,1318215261,59,477,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130435
SRR7107405,19416377,1339730013,59,480,SRX4035642,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS3253925,SAMN09045420,simple,9606,Homo sapiens,GSM3130443,GEO,SRA699422,05,2018,Sample,"eGFP 100,000 member designed 5'' UTR library",designed_library,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130436
SRR10142813,14354025,2153103750,150,889,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130437
SRR10142814,15825827,2373874050,150,989,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130438
SRR10142815,12127292,1819093800,150,746,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130439
SRR10142816,14327898,2149184700,150,894,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130440
SRR10142817,12220663,1833099450,150,752,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130441
SRR10142818,11581235,1737185250,150,701,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"mCherry 200,000 member 5'' UTR library",HEK293T,GSM3130442
SRR10142819,11215047,1682257050,150,692,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 100,000 member designed 5'' UTR library",HEK293T,GSM3130443
SRR10142820,15045314,2256797100,150,932,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,eGFP Variable Length 5' UTRs,HEK293T,GSM4084997
SRR10142821,11059406,1658910900,150,678,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130435
SRR10142822,10634542,1595181300,150,651,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130436
SRR10142823,8107134,1216070100,150,500,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130437
SRR10142824,12929456,1939418400,150,788,SRX6870750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP144485,PRJNA454863,31267113,"",SRS5406773,SAMN12784786,simple,9606,Homo sapiens,GSM4084997,GEO,SRA699422,10,2019,Sample,eGFP Variable Length 5' UTRs,designed_library_25-100_length_utrs,"eGFP 300,000 member 5'' UTR library",HEK293T,GSM3130438
