Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,common name,sample name
ERR9878814,25758268,2060661440,80,593,ERX9424021,WT_batch1_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12282059,SAMEA110183253,simple,4932,Saccharomyces cerevisiae,SAMEA110183253,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_batch1_total_2,2022-11-23,2022-11-23,SAMEA110183253,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch1_total_2,baker's yeast,WT_batch1_total_2
ERR9878815,31334056,2506724480,80,740,ERX9424022,WT_batch1_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12282060,SAMEA110183254,simple,4932,Saccharomyces cerevisiae,SAMEA110183254,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_batch1_total_3,2022-11-23,2022-11-23,SAMEA110183254,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch1_total_3,baker's yeast,WT_batch1_total_3
ERR9878816,28263793,2261103440,80,649,ERX9424023,WT_batch1_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12282061,SAMEA110183255,simple,4932,Saccharomyces cerevisiae,SAMEA110183255,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",WT_batch1_total_4,2022-11-23,2022-11-23,SAMEA110183255,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,WT_batch1_total_4,baker's yeast,WT_batch1_total_4
ERR9878817,30681271,2209051512,72,604,ERX9424024,Kap114_IP_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281787,SAMEA110182981,simple,4932,Saccharomyces cerevisiae,SAMEA110182981,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_IP_1,2022-11-23,2022-11-23,SAMEA110182981,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_IP_1,baker's yeast,Kap114_IP_1
ERR9878818,25236583,1817033976,72,496,ERX9424025,Kap114_IP_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281788,SAMEA110182982,simple,4932,Saccharomyces cerevisiae,SAMEA110182982,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_IP_2,2022-11-23,2022-11-23,SAMEA110182982,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_IP_2,baker's yeast,Kap114_IP_2
ERR9878819,14420055,1038243960,72,283,ERX9424026,Kap114_IP_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281789,SAMEA110182983,simple,4932,Saccharomyces cerevisiae,SAMEA110182983,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_IP_3,2022-11-23,2022-11-23,SAMEA110182983,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_IP_3,baker's yeast,Kap114_IP_3
ERR9878820,59492318,4283446896,72,1182,ERX9424027,Kap114_IP_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281790,SAMEA110182984,simple,4932,Saccharomyces cerevisiae,SAMEA110182984,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_IP_4,2022-11-23,2022-11-23,SAMEA110182984,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_IP_4,baker's yeast,Kap114_IP_4
ERR9878821,23345982,1680910704,72,461,ERX9424028,Kap114_total_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281791,SAMEA110182985,simple,4932,Saccharomyces cerevisiae,SAMEA110182985,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_total_1,2022-11-23,2022-11-23,SAMEA110182985,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_total_1,baker's yeast,Kap114_total_1
ERR9878822,27458879,1977039288,72,543,ERX9424029,Kap114_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281792,SAMEA110182986,simple,4932,Saccharomyces cerevisiae,SAMEA110182986,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_total_2,2022-11-23,2022-11-23,SAMEA110182986,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_total_2,baker's yeast,Kap114_total_2
ERR9878823,21140477,1522114344,72,425,ERX9424030,Kap114_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281793,SAMEA110182987,simple,4932,Saccharomyces cerevisiae,SAMEA110182987,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_total_3,2022-11-23,2022-11-23,SAMEA110182987,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_total_3,baker's yeast,Kap114_total_3
ERR9878824,15759676,1134696672,72,311,ERX9424031,Kap114_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281794,SAMEA110182988,simple,4932,Saccharomyces cerevisiae,SAMEA110182988,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap114_total_4,2022-11-23,2022-11-23,SAMEA110182988,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:55Z,2022-11-23T20:18:55Z,public,Kap114_total_4,baker's yeast,Kap114_total_4
ERR9878825,17181237,1237049064,72,339,ERX9424032,Kap120_IP_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281795,SAMEA110182989,simple,4932,Saccharomyces cerevisiae,SAMEA110182989,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_IP_1,2022-11-23,2022-11-23,SAMEA110182989,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_IP_1,baker's yeast,Kap120_IP_1
ERR9878826,36487408,2627093376,72,723,ERX9424033,Kap120_IP_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281796,SAMEA110182990,simple,4932,Saccharomyces cerevisiae,SAMEA110182990,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_IP_2,2022-11-23,2022-11-23,SAMEA110182990,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_IP_2,baker's yeast,Kap120_IP_2
ERR9878827,16088266,1158355152,72,317,ERX9424034,Kap120_IP_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281797,SAMEA110182991,simple,4932,Saccharomyces cerevisiae,SAMEA110182991,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_IP_3,2022-11-23,2022-11-23,SAMEA110182991,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_IP_3,baker's yeast,Kap120_IP_3
ERR9878828,12370952,890708544,72,247,ERX9424035,Kap120_IP_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281798,SAMEA110182992,simple,4932,Saccharomyces cerevisiae,SAMEA110182992,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_IP_4,2022-11-23,2022-11-23,SAMEA110182992,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_IP_4,baker's yeast,Kap120_IP_4
ERR9878829,177349525,12769165800,72,3543,ERX9424036,Kap120_total_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281799,SAMEA110182993,simple,4932,Saccharomyces cerevisiae,SAMEA110182993,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_total_1,2022-11-23,2022-11-23,SAMEA110182993,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_total_1,baker's yeast,Kap120_total_1
ERR9878830,12264864,883070208,72,243,ERX9424037,Kap120_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281800,SAMEA110182994,simple,4932,Saccharomyces cerevisiae,SAMEA110182994,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_total_2,2022-11-23,2022-11-23,SAMEA110182994,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_total_2,baker's yeast,Kap120_total_2
ERR9878831,8553932,615883104,72,172,ERX9424038,Kap120_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281801,SAMEA110182995,simple,4932,Saccharomyces cerevisiae,SAMEA110182995,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_total_3,2022-11-23,2022-11-23,SAMEA110182995,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_total_3,baker's yeast,Kap120_total_3
ERR9878832,21683344,1561200768,72,436,ERX9424039,Kap120_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281802,SAMEA110182996,simple,4932,Saccharomyces cerevisiae,SAMEA110182996,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap120_total_4,2022-11-23,2022-11-23,SAMEA110182996,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap120_total_4,baker's yeast,Kap120_total_4
ERR9878833,50567276,3640843872,72,998,ERX9424040,Kap122_IP_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281803,SAMEA110182997,simple,4932,Saccharomyces cerevisiae,SAMEA110182997,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_IP_1,2022-11-23,2022-11-23,SAMEA110182997,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_IP_1,baker's yeast,Kap122_IP_1
ERR9878834,21604771,1555543512,72,425,ERX9424041,Kap122_IP_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281804,SAMEA110182998,simple,4932,Saccharomyces cerevisiae,SAMEA110182998,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_IP_2,2022-11-23,2022-11-23,SAMEA110182998,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_IP_2,baker's yeast,Kap122_IP_2
ERR9878835,20123555,1448895960,72,401,ERX9424042,Kap122_IP_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281805,SAMEA110182999,simple,4932,Saccharomyces cerevisiae,SAMEA110182999,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_IP_3,2022-11-23,2022-11-23,SAMEA110182999,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_IP_3,baker's yeast,Kap122_IP_3
ERR9878836,34518442,2485327824,72,679,ERX9424043,Kap122_IP_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281806,SAMEA110183000,simple,4932,Saccharomyces cerevisiae,SAMEA110183000,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_IP_4,2022-11-23,2022-11-23,SAMEA110183000,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_IP_4,baker's yeast,Kap122_IP_4
ERR9878837,8983427,646806744,72,176,ERX9424044,Kap122_total_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281807,SAMEA110183001,simple,4932,Saccharomyces cerevisiae,SAMEA110183001,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_total_1,2022-11-23,2022-11-23,SAMEA110183001,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_total_1,baker's yeast,Kap122_total_1
ERR9878838,19381894,1395496368,72,380,ERX9424045,Kap122_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281808,SAMEA110183002,simple,4932,Saccharomyces cerevisiae,SAMEA110183002,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_total_2,2022-11-23,2022-11-23,SAMEA110183002,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_total_2,baker's yeast,Kap122_total_2
ERR9878839,5271213,379527336,72,106,ERX9424046,Kap122_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281809,SAMEA110183003,simple,4932,Saccharomyces cerevisiae,SAMEA110183003,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_total_3,2022-11-23,2022-11-23,SAMEA110183003,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_total_3,baker's yeast,Kap122_total_3
ERR9878840,5271027,379513944,72,104,ERX9424047,Kap122_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281810,SAMEA110183004,simple,4932,Saccharomyces cerevisiae,SAMEA110183004,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Kap122_total_4,2022-11-23,2022-11-23,SAMEA110183004,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Kap122_total_4,baker's yeast,Kap122_total_4
ERR9878841,12765340,919104480,72,252,ERX9424048,Mtr10_IP_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281811,SAMEA110183005,simple,4932,Saccharomyces cerevisiae,SAMEA110183005,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_IP_1,2022-11-23,2022-11-23,SAMEA110183005,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_IP_1,baker's yeast,Mtr10_IP_1
ERR9878842,15200287,1094420664,72,299,ERX9424049,Mtr10_IP_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281812,SAMEA110183006,simple,4932,Saccharomyces cerevisiae,SAMEA110183006,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_IP_2,2022-11-23,2022-11-23,SAMEA110183006,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_IP_2,baker's yeast,Mtr10_IP_2
ERR9878843,21453989,1544687208,72,425,ERX9424050,Mtr10_IP_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281813,SAMEA110183007,simple,4932,Saccharomyces cerevisiae,SAMEA110183007,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_IP_3,2022-11-23,2022-11-23,SAMEA110183007,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_IP_3,baker's yeast,Mtr10_IP_3
ERR9878844,7307024,526105728,72,144,ERX9424051,Mtr10_IP_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281814,SAMEA110183008,simple,4932,Saccharomyces cerevisiae,SAMEA110183008,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_IP_4,2022-11-23,2022-11-23,SAMEA110183008,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_IP_4,baker's yeast,Mtr10_IP_4
ERR9878845,11681105,841039560,72,230,ERX9424052,Mtr10_total_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281815,SAMEA110183009,simple,4932,Saccharomyces cerevisiae,SAMEA110183009,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_total_1,2022-11-23,2022-11-23,SAMEA110183009,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_total_1,baker's yeast,Mtr10_total_1
ERR9878846,38705617,2786804424,72,765,ERX9424053,Mtr10_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281816,SAMEA110183010,simple,4932,Saccharomyces cerevisiae,SAMEA110183010,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_total_2,2022-11-23,2022-11-23,SAMEA110183010,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_total_2,baker's yeast,Mtr10_total_2
ERR9878847,9947855,716245560,72,198,ERX9424054,Mtr10_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281817,SAMEA110183011,simple,4932,Saccharomyces cerevisiae,SAMEA110183011,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_total_3,2022-11-23,2022-11-23,SAMEA110183011,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_total_3,baker's yeast,Mtr10_total_3
ERR9878848,41071191,2957125752,72,811,ERX9424055,Mtr10_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281818,SAMEA110183012,simple,4932,Saccharomyces cerevisiae,SAMEA110183012,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Mtr10_total_4,2022-11-23,2022-11-23,SAMEA110183012,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Mtr10_total_4,baker's yeast,Mtr10_total_4
ERR9878849,20274977,1459798344,72,403,ERX9424056,Nmd5_IP_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281819,SAMEA110183013,simple,4932,Saccharomyces cerevisiae,SAMEA110183013,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_IP_1,2022-11-23,2022-11-23,SAMEA110183013,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_IP_1,baker's yeast,Nmd5_IP_1
ERR9878850,19326793,1391529096,72,381,ERX9424057,Nmd5_IP_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281820,SAMEA110183014,simple,4932,Saccharomyces cerevisiae,SAMEA110183014,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_IP_2,2022-11-23,2022-11-23,SAMEA110183014,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_IP_2,baker's yeast,Nmd5_IP_2
ERR9878851,17272017,1243585224,72,341,ERX9424058,Nmd5_IP_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281821,SAMEA110183015,simple,4932,Saccharomyces cerevisiae,SAMEA110183015,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_IP_3,2022-11-23,2022-11-23,SAMEA110183015,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_IP_3,baker's yeast,Nmd5_IP_3
ERR9878852,71449527,5144365944,72,1415,ERX9424059,Nmd5_IP_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281822,SAMEA110183016,simple,4932,Saccharomyces cerevisiae,SAMEA110183016,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_IP_4,2022-11-23,2022-11-23,SAMEA110183016,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_IP_4,baker's yeast,Nmd5_IP_4
ERR9878853,13360105,961927560,72,264,ERX9424060,Nmd5_total_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281823,SAMEA110183017,simple,4932,Saccharomyces cerevisiae,SAMEA110183017,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_total_1,2022-11-23,2022-11-23,SAMEA110183017,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_total_1,baker's yeast,Nmd5_total_1
ERR9878854,15014514,1081045008,72,298,ERX9424061,Nmd5_total_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281824,SAMEA110183018,simple,4932,Saccharomyces cerevisiae,SAMEA110183018,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_total_2,2022-11-23,2022-11-23,SAMEA110183018,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_total_2,baker's yeast,Nmd5_total_2
ERR9878855,35328588,2543658336,72,702,ERX9424062,Nmd5_total_3,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281825,SAMEA110183019,simple,4932,Saccharomyces cerevisiae,SAMEA110183019,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_total_3,2022-11-23,2022-11-23,SAMEA110183019,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_total_3,baker's yeast,Nmd5_total_3
ERR9878856,14349198,1033142256,72,285,ERX9424063,Nmd5_total_4,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281826,SAMEA110183020,simple,4932,Saccharomyces cerevisiae,SAMEA110183020,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Nmd5_total_4,2022-11-23,2022-11-23,SAMEA110183020,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Nmd5_total_4,baker's yeast,Nmd5_total_4
ERR9878857,15372992,1106855424,72,302,ERX9424064,Sxm1_IP_1,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281827,SAMEA110183021,simple,4932,Saccharomyces cerevisiae,SAMEA110183021,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_IP_1,2022-11-23,2022-11-23,SAMEA110183021,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_IP_1,baker's yeast,Sxm1_IP_1
ERR9878858,15292674,1101072528,72,299,ERX9424065,Sxm1_IP_2,miRNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 2000,ERP138672,PRJEB53855,1,"",ERS12281828,SAMEA110183022,simple,4932,Saccharomyces cerevisiae,SAMEA110183022,European Molecular Biology Laboratory,ERA15967696,11,2022,Makar,"",Sxm1_IP_2,2022-11-23,2022-11-23,SAMEA110183022,EMBL,European Molecular Biology Laboratory,2022-11-23T20:18:56Z,2022-11-23T20:18:56Z,public,Sxm1_IP_2,baker's yeast,Sxm1_IP_2
